R1,R2,R3,R4,R5,R6
2.452865e+00,1.584597e+01,2.044651e+01,1.822667e+01,2.285504e+01,9.448632e+00
2.452865e+00,1.573002e+01,2.076283e+01,1.809396e+01,2.316348e+01,1.039349e+01
2.452865e+00,1.562750e+01,2.108499e+01,1.797270e+01,2.347738e+01,1.133836e+01
2.452865e+00,1.546377e+01,2.174579e+01,1.776541e+01,2.412069e+01,1.322808e+01
2.452865e+00,1.535653e+01,2.242693e+01,1.760645e+01,2.478332e+01,1.511781e+01
2.452865e+00,1.530698e+01,2.312663e+01,1.749714e+01,2.546378e+01,1.700753e+01
2.452865e+00,1.531567e+01,2.384324e+01,1.743841e+01,2.616068e+01,1.889726e+01
2.074919e+00,1.910588e+00,2.605220e+00,2.605220e+00,1.910588e+00,1.511781e+00
2.074919e+00,1.898964e+00,2.671140e+00,2.671140e+00,1.898964e+00,1.700754e+00
2.074919e+00,1.891993e+00,2.738735e+00,2.738735e+00,1.891993e+00,1.889726e+00
2.074919e+00,1.889727e+00,2.807882e+00,2.807882e+00,1.889727e+00,2.078699e+00
2.074919e+00,1.892182e+00,2.878470e+00,2.878470e+00,1.892182e+00,2.267671e+00
2.074919e+00,1.899340e+00,2.950395e+00,2.950395e+00,1.899340e+00,2.456644e+00
2.074919e+00,1.911149e+00,3.023562e+00,3.023562e+00,1.911149e+00,2.645617e+00
2.074919e+00,1.927522e+00,3.097884e+00,3.097884e+00,1.927522e+00,2.834589e+00
2.074919e+00,1.948344e+00,3.173278e+00,3.173278e+00,1.948344e+00,3.023562e+00
2.074919e+00,1.973476e+00,3.249670e+00,3.249670e+00,1.973476e+00,3.212534e+00
2.074919e+00,2.002754e+00,3.326992e+00,3.326992e+00,2.002754e+00,3.401507e+00
2.074919e+00,2.073023e+00,3.484176e+00,3.484176e+00,2.073023e+00,3.779452e+00
2.074919e+00,2.157601e+00,3.644380e+00,3.644380e+00,2.157601e+00,4.157397e+00
2.074919e+00,2.254880e+00,3.807224e+00,3.807224e+00,2.254880e+00,4.535343e+00
2.074919e+00,2.363292e+00,3.972383e+00,3.972383e+00,2.363292e+00,4.913288e+00
2.074919e+00,2.481377e+00,4.139579e+00,4.139579e+00,2.481377e+00,5.291233e+00
2.074919e+00,2.607823e+00,4.308576e+00,4.308576e+00,2.607823e+00,5.669178e+00
2.074919e+00,2.741472e+00,4.479170e+00,4.479170e+00,2.741472e+00,6.047124e+00
2.074919e+00,2.881322e+00,4.651184e+00,4.651184e+00,2.881322e+00,6.425069e+00
2.074919e+00,3.026514e+00,4.824468e+00,4.824468e+00,3.026514e+00,6.803014e+00
2.074919e+00,3.176315e+00,4.998889e+00,4.998889e+00,3.176315e+00,7.180959e+00
2.074919e+00,3.330103e+00,5.174331e+00,5.174331e+00,3.330103e+00,7.558904e+00
2.074919e+00,3.647612e+00,5.527893e+00,5.527893e+00,3.647612e+00,8.314795e+00
2.074919e+00,3.975708e+00,5.884487e+00,5.884487e+00,3.975708e+00,9.070685e+00
2.074919e+00,4.311973e+00,6.243594e+00,6.243594e+00,4.311973e+00,9.826576e+00
2.074919e+00,4.654638e+00,6.604803e+00,6.604803e+00,4.654638e+00,1.058247e+01
2.074919e+00,5.002388e+00,6.967787e+00,6.967787e+00,5.002388e+00,1.133836e+01
2.074919e+00,5.888067e+00,7.881404e+00,7.881404e+00,5.888067e+00,1.322808e+01
2.074919e+00,6.789721e+00,8.801622e+00,8.801622e+00,6.789721e+00,1.511781e+01
2.074919e+00,7.701741e+00,9.726566e+00,9.726566e+00,7.701741e+00,1.700754e+01
2.074919e+00,8.620839e+00,1.065501e+01,1.065501e+01,8.620839e+00,1.889726e+01
2.074919e+00,2.097682e+00,2.745377e+00,2.745377e+00,2.097682e+00,1.511781e+00
2.074919e+00,2.087100e+00,2.808009e+00,2.808009e+00,2.087100e+00,1.700754e+00
2.074919e+00,2.080760e+00,2.872384e+00,2.872384e+00,2.080760e+00,1.889726e+00
2.074919e+00,2.078700e+00,2.938388e+00,2.938388e+00,2.078700e+00,2.078699e+00
2.074919e+00,2.080932e+00,3.005913e+00,3.005913e+00,2.080932e+00,2.267671e+00
2.074919e+00,2.087443e+00,3.074859e+00,3.074859e+00,2.087443e+00,2.456644e+00
2.074919e+00,2.098193e+00,3.145132e+00,3.145132e+00,2.098193e+00,2.645617e+00
2.074919e+00,2.113117e+00,3.216645e+00,3.216645e+00,2.113117e+00,2.834589e+00
2.074919e+00,2.132128e+00,3.289318e+00,3.289318e+00,2.132128e+00,3.023562e+00
2.074919e+00,2.155117e+00,3.363076e+00,3.363076e+00,2.155117e+00,3.212534e+00
2.074919e+00,2.181959e+00,3.437848e+00,3.437848e+00,2.181959e+00,3.401507e+00
2.074919e+00,2.246630e+00,3.590182e+00,3.590182e+00,2.246630e+00,3.779452e+00
2.074919e+00,2.324902e+00,3.745855e+00,3.745855e+00,2.324902e+00,4.157397e+00
2.074919e+00,2.415452e+00,3.904469e+00,3.904469e+00,2.415452e+00,4.535343e+00
2.074919e+00,2.516957e+00,4.065679e+00,4.065679e+00,2.516957e+00,4.913288e+00
2.074919e+00,2.628147e+00,4.229189e+00,4.229189e+00,2.628147e+00,5.291233e+00
2.074919e+00,2.747847e+00,4.394741e+00,4.394741e+00,2.747847e+00,5.669178e+00
2.074919e+00,2.874994e+00,4.562114e+00,4.562114e+00,2.874994e+00,6.047124e+00
2.074919e+00,3.008644e+00,4.731114e+00,4.731114e+00,3.008644e+00,6.425069e+00
2.074919e+00,3.147969e+00,4.901573e+00,4.901573e+00,3.147969e+00,6.803014e+00
2.074919e+00,3.292248e+00,5.073343e+00,5.073343e+00,3.292248e+00,7.180959e+00
2.074919e+00,3.440859e+00,5.246297e+00,5.246297e+00,3.440859e+00,7.558904e+00
2.074919e+00,3.749000e+00,5.595313e+00,5.595313e+00,3.749000e+00,8.314795e+00
2.074919e+00,4.068928e+00,5.947866e+00,5.947866e+00,4.068928e+00,9.070685e+00
2.074919e+00,4.398072e+00,6.303363e+00,6.303363e+00,4.398072e+00,9.826576e+00
2.074919e+00,4.734509e+00,6.661332e+00,6.661332e+00,4.734509e+00,1.058247e+01
2.074919e+00,5.076791e+00,7.021395e+00,7.021395e+00,5.076791e+00,1.133836e+01
2.074919e+00,5.951408e+00,7.928837e+00,7.928837e+00,5.951408e+00,1.322808e+01
2.074919e+00,6.844723e+00,8.844120e+00,8.844120e+00,6.844723e+00,1.511781e+01
2.074919e+00,7.750274e+00,9.765040e+00,9.765040e+00,7.750274e+00,1.700754e+01
2.074919e+00,8.664224e+00,1.069014e+01,1.069014e+01,8.664224e+00,1.889726e+01
2.074919e+00,2.285085e+00,2.891096e+00,2.891096e+00,2.285085e+00,1.511781e+00
2.074919e+00,2.275375e+00,2.950637e+00,2.950637e+00,2.275375e+00,1.700754e+00
2.074919e+00,2.269561e+00,3.011966e+00,3.011966e+00,2.269561e+00,1.889726e+00
2.074919e+00,2.267672e+00,3.074975e+00,3.074975e+00,2.267672e+00,2.078699e+00
2.074919e+00,2.269718e+00,3.139563e+00,3.139563e+00,2.269718e+00,2.267671e+00
2.074919e+00,2.275689e+00,3.205636e+00,3.205636e+00,2.275689e+00,2.456644e+00
2.074919e+00,2.285554e+00,3.273102e+00,3.273102e+00,2.285554e+00,2.645617e+00
2.074919e+00,2.299262e+00,3.341878e+00,3.341878e+00,2.299262e+00,2.834589e+00
2.074919e+00,2.316746e+00,3.411885e+00,3.411885e+00,2.316746e+00,3.023562e+00
2.074919e+00,2.337921e+00,3.483048e+00,3.483048e+00,2.337921e+00,3.212534e+00
2.074919e+00,2.362687e+00,3.555298e+00,3.555298e+00,2.362687e+00,3.401507e+00
2.074919e+00,2.422538e+00,3.702803e+00,3.702803e+00,2.422538e+00,3.779452e+00
2.074919e+00,2.495298e+00,3.853930e+00,3.853930e+00,2.495298e+00,4.157397e+00
2.074919e+00,2.579875e+00,4.008269e+00,4.008269e+00,2.579875e+00,4.535343e+00
2.074919e+00,2.675148e+00,4.165464e+00,4.165464e+00,2.675148e+00,4.913288e+00
2.074919e+00,2.780018e+00,4.325203e+00,4.325203e+00,2.780018e+00,5.291233e+00
2.074919e+00,2.893442e+00,4.487215e+00,4.487215e+00,2.893442e+00,5.669178e+00
2.074919e+00,3.014454e+00,4.651261e+00,4.651261e+00,3.014454e+00,6.047124e+00
2.074919e+00,3.142178e+00,4.817134e+00,4.817134e+00,3.142178e+00,6.425069e+00
2.074919e+00,3.275829e+00,4.984652e+00,4.984652e+00,3.275829e+00,6.803014e+00
2.074919e+00,3.414710e+00,5.153655e+00,5.153655e+00,3.414710e+00,7.180959e+00
2.074919e+00,3.558210e+00,5.324000e+00,5.324000e+00,3.558210e+00,7.558904e+00
2.074919e+00,3.856987e+00,5.668234e+00,5.668234e+00,3.856987e+00,8.314795e+00
2.074919e+00,4.168635e+00,6.016516e+00,6.016516e+00,4.168635e+00,9.070685e+00
2.074919e+00,4.490476e+00,6.368181e+00,6.368181e+00,4.490476e+00,9.826576e+00
2.074919e+00,4.820469e+00,6.722699e+00,6.722699e+00,4.820469e+00,1.058247e+01
2.074919e+00,5.157049e+00,7.079642e+00,7.079642e+00,5.157049e+00,1.133836e+01
2.074919e+00,6.020016e+00,7.980464e+00,7.980464e+00,6.020016e+00,1.322808e+01
2.074919e+00,6.904461e+00,8.890434e+00,8.890434e+00,6.904461e+00,1.511781e+01
2.074919e+00,7.803082e+00,9.807005e+00,9.807005e+00,7.803082e+00,1.700754e+01
2.074919e+00,8.711494e+00,1.072849e+01,1.072849e+01,8.711494e+00,1.889726e+01
2.074919e+00,2.472727e+00,3.041579e+00,3.041579e+00,2.472727e+00,1.511781e+00
2.074919e+00,2.463757e+00,3.098229e+00,3.098229e+00,2.463757e+00,1.700754e+00
2.074919e+00,2.458388e+00,3.156692e+00,3.156692e+00,2.458388e+00,1.889726e+00
2.074919e+00,2.456645e+00,3.216867e+00,3.216867e+00,2.456645e+00,2.078699e+00
2.074919e+00,2.458534e+00,3.278662e+00,3.278662e+00,2.458534e+00,2.267671e+00
2.074919e+00,2.464047e+00,3.341985e+00,3.341985e+00,2.464047e+00,2.456644e+00
2.074919e+00,2.473161e+00,3.406753e+00,3.406753e+00,2.473161e+00,2.645617e+00
2.074919e+00,2.485835e+00,3.472883e+00,3.472883e+00,2.485835e+00,2.834589e+00
2.074919e+00,2.502015e+00,3.540300e+00,3.540300e+00,2.502015e+00,3.023562e+00
2.074919e+00,2.521635e+00,3.608932e+00,3.608932e+00,2.521635e+00,3.212534e+00
2.074919e+00,2.544614e+00,3.678710e+00,3.678710e+00,2.544614e+00,3.401507e+00
2.074919e+00,2.600280e+00,3.821455e+00,3.821455e+00,2.600280e+00,3.779452e+00
2.074919e+00,2.668198e+00,3.968065e+00,3.968065e+00,2.668198e+00,4.157397e+00
2.074919e+00,2.747457e+00,4.118129e+00,4.118129e+00,2.747457e+00,4.535343e+00
2.074919e+00,2.837108e+00,4.271283e+00,4.271283e+00,2.837108e+00,4.913288e+00
2.074919e+00,2.936200e+00,4.427206e+00,4.427206e+00,2.936200e+00,5.291233e+00
2.074919e+00,3.043809e+00,4.585615e+00,4.585615e+00,3.043809e+00,5.669178e+00
2.074919e+00,3.159067e+00,4.746261e+00,4.746261e+00,3.159067e+00,6.047124e+00
2.074919e+00,3.281166e+00,4.908925e+00,4.908925e+00,3.281166e+00,6.425069e+00
2.074919e+00,3.409372e+00,5.073414e+00,5.073414e+00,3.409372e+00,6.803014e+00
2.074919e+00,3.543023e+00,5.239554e+00,5.239554e+00,3.543023e+00,7.180959e+00
2.074919e+00,3.681525e+00,5.407193e+00,5.407193e+00,3.681525e+00,7.558904e+00
2.074919e+00,3.971034e+00,5.746446e+00,5.746446e+00,3.971034e+00,8.314795e+00
2.074919e+00,4.274375e+00,6.090257e+00,6.090257e+00,4.274375e+00,9.070685e+00
2.074919e+00,4.588806e+00,6.437895e+00,6.437895e+00,4.588806e+00,9.826576e+00
2.074919e+00,4.912198e+00,6.788774e+00,6.788774e+00,4.912198e+00,1.058247e+01
2.074919e+00,5.242892e+00,7.142415e+00,7.142415e+00,5.242892e+00,1.133836e+01
2.074919e+00,6.093715e+00,8.036204e+00,8.036204e+00,6.093715e+00,1.322808e+01
2.074919e+00,6.968812e+00,8.940502e+00,8.940502e+00,6.968812e+00,1.511781e+01
2.074919e+00,7.860080e+00,9.852417e+00,9.852417e+00,7.860080e+00,1.700754e+01
2.074919e+00,8.762585e+00,1.077001e+01,1.077001e+01,8.762585e+00,1.889726e+01
2.074919e+00,2.660558e+00,3.196153e+00,3.196153e+00,2.660558e+00,1.511781e+00
2.074919e+00,2.652223e+00,3.250110e+00,3.250110e+00,2.652223e+00,1.700754e+00
2.074919e+00,2.647237e+00,3.305887e+00,3.305887e+00,2.647237e+00,1.889726e+00
2.074919e+00,2.645617e+00,3.363395e+00,3.363395e+00,2.645617e+00,2.078699e+00
2.074919e+00,2.647371e+00,3.422544e+00,3.422544e+00,2.647371e+00,2.267671e+00
2.074919e+00,2.652492e+00,3.483253e+00,3.483253e+00,2.652492e+00,2.456644e+00
2.074919e+00,2.660961e+00,3.545441e+00,3.545441e+00,2.660961e+00,2.645617e+00
2.074919e+00,2.672744e+00,3.609031e+00,3.609031e+00,2.672744e+00,2.834589e+00
2.074919e+00,2.687800e+00,3.673951e+00,3.673951e+00,2.687800e+00,3.023562e+00
2.074919e+00,2.706073e+00,3.740131e+00,3.740131e+00,2.706073e+00,3.212534e+00
2.074919e+00,2.727498e+00,3.807506e+00,3.807506e+00,2.727498e+00,3.401507e+00
2.074919e+00,2.779504e+00,3.945593e+00,3.945593e+00,2.779504e+00,3.779452e+00
2.074919e+00,2.843144e+00,4.087754e+00,4.087754e+00,2.843144e+00,4.157397e+00
2.074919e+00,2.917655e+00,4.233577e+00,4.233577e+00,2.917655e+00,4.535343e+00
2.074919e+00,3.002228e+00,4.382699e+00,4.382699e+00,3.002228e+00,4.913288e+00
2.074919e+00,3.096039e+00,4.534792e+00,4.534792e+00,3.096039e+00,5.291233e+00
2.074919e+00,3.198275e+00,4.689568e+00,4.689568e+00,3.198275e+00,5.669178e+00
2.074919e+00,3.308155e+00,4.846770e+00,4.846770e+00,3.308155e+00,6.047124e+00
2.074919e+00,3.424943e+00,5.006170e+00,5.006170e+00,3.424943e+00,6.425069e+00
2.074919e+00,3.547958e+00,5.167563e+00,5.167563e+00,3.547958e+00,6.803014e+00
2.074919e+00,3.676574e+00,5.330770e+00,5.330770e+00,3.676574e+00,7.180959e+00
2.074919e+00,3.810224e+00,5.495628e+00,5.495628e+00,3.810224e+00,7.558904e+00
2.074919e+00,4.090636e+00,5.829736e+00,5.829736e+00,4.090636e+00,8.314795e+00
2.074919e+00,4.385712e+00,6.168907e+00,6.168907e+00,4.385712e+00,9.070685e+00
2.074919e+00,4.692689e+00,6.512349e+00,6.512349e+00,4.692689e+00,9.826576e+00
2.074919e+00,5.009379e+00,6.859420e+00,6.859420e+00,5.009379e+00,1.058247e+01
2.074919e+00,5.334052e+00,7.209596e+00,7.209596e+00,5.334052e+00,1.133836e+01
2.074919e+00,6.172321e+00,8.095972e+00,8.095972e+00,6.172321e+00,1.322808e+01
2.074919e+00,7.037651e+00,8.994263e+00,8.994263e+00,7.037651e+00,1.511781e+01
2.074919e+00,7.921177e+00,9.901227e+00,9.901227e+00,7.921177e+00,1.700754e+01
2.074919e+00,8.817431e+00,1.081468e+01,1.081468e+01,8.817431e+00,1.889726e+01
2.074919e+00,2.848539e+00,3.354251e+00,3.354251e+00,2.848539e+00,1.511781e+00
2.074919e+00,2.840756e+00,3.405704e+00,3.405704e+00,2.840756e+00,1.700754e+00
2.074919e+00,2.836101e+00,3.458974e+00,3.458974e+00,2.836101e+00,1.889726e+00
2.074919e+00,2.834590e+00,3.513977e+00,3.513977e+00,2.834590e+00,2.078699e+00
2.074919e+00,2.836227e+00,3.570633e+00,3.570633e+00,2.836227e+00,2.267671e+00
2.074919e+00,2.841008e+00,3.628865e+00,3.628865e+00,2.841008e+00,2.456644e+00
2.074919e+00,2.848916e+00,3.688599e+00,3.688599e+00,2.848916e+00,2.645617e+00
2.074919e+00,2.859925e+00,3.749762e+00,3.749762e+00,2.859925e+00,2.834589e+00
2.074919e+00,2.874000e+00,3.812286e+00,3.812286e+00,2.874000e+00,3.023562e+00
2.074919e+00,2.891096e+00,3.876105e+00,3.876105e+00,2.891096e+00,3.212534e+00
2.074919e+00,2.911160e+00,3.941156e+00,3.941156e+00,2.911160e+00,3.401507e+00
2.074919e+00,2.959942e+00,4.074716e+00,4.074716e+00,2.959942e+00,3.779452e+00
2.074919e+00,3.019781e+00,4.212522e+00,4.212522e+00,3.019781e+00,4.157397e+00
2.074919e+00,3.090035e+00,4.354169e+00,4.354169e+00,3.090035e+00,4.535343e+00
2.074919e+00,3.170013e+00,4.499295e+00,4.499295e+00,3.170013e+00,4.913288e+00
2.074919e+00,3.258997e+00,4.647574e+00,4.647574e+00,3.258997e+00,5.291233e+00
2.074919e+00,3.356273e+00,4.798714e+00,4.798714e+00,3.356273e+00,5.669178e+00
2.074919e+00,3.461141e+00,4.952453e+00,4.952453e+00,3.461141e+00,6.047124e+00
2.074919e+00,3.572932e+00,5.108556e+00,5.108556e+00,3.572932e+00,6.425069e+00
2.074919e+00,3.691018e+00,5.266813e+00,5.266813e+00,3.691018e+00,6.803014e+00
2.074919e+00,3.814814e+00,5.427036e+00,5.427036e+00,3.814814e+00,7.180959e+00
2.074919e+00,3.943782e+00,5.589055e+00,5.589055e+00,3.943782e+00,7.558904e+00
2.074919e+00,4.215318e+00,5.917891e+00,5.917891e+00,4.215318e+00,8.314795e+00
2.074919e+00,4.502231e+00,6.252281e+00,6.252281e+00,4.502231e+00,9.070685e+00
2.074919e+00,4.801764e+00,6.591380e+00,6.591380e+00,4.801764e+00,9.826576e+00
2.074919e+00,5.111701e+00,6.934497e+00,6.934497e+00,5.111701e+00,1.058247e+01
2.074919e+00,5.430259e+00,7.281064e+00,7.281064e+00,5.430259e+00,1.133836e+01
2.074919e+00,6.255650e+00,8.159679e+00,8.159679e+00,6.255650e+00,1.322808e+01
2.074919e+00,7.110847e+00,9.051650e+00,9.051650e+00,7.110847e+00,1.511781e+01
2.074919e+00,7.986279e+00,9.953387e+00,9.953387e+00,7.986279e+00,1.700754e+01
2.074919e+00,8.875962e+00,1.086246e+01,1.086246e+01,8.875962e+00,1.889726e+01
2.074919e+00,3.036644e+00,3.515399e+00,3.515399e+00,3.036644e+00,1.511781e+00
2.074919e+00,3.029344e+00,3.564527e+00,3.564527e+00,3.029344e+00,1.700754e+00
2.074919e+00,3.024979e+00,3.615457e+00,3.615457e+00,3.024979e+00,1.889726e+00
2.074919e+00,3.023562e+00,3.668114e+00,3.668114e+00,3.023562e+00,2.078699e+00
2.074919e+00,3.025097e+00,3.722425e+00,3.722425e+00,3.025097e+00,2.267671e+00
2.074919e+00,3.029580e+00,3.778319e+00,3.778319e+00,3.029580e+00,2.456644e+00
2.074919e+00,3.036997e+00,3.835726e+00,3.835726e+00,3.036997e+00,2.645617e+00
2.074919e+00,3.047327e+00,3.894579e+00,3.894579e+00,3.047327e+00,2.834589e+00
2.074919e+00,3.060540e+00,3.954814e+00,3.954814e+00,3.060540e+00,3.023562e+00
2.074919e+00,3.076600e+00,4.016369e+00,4.016369e+00,3.076600e+00,3.212534e+00
2.074919e+00,3.095462e+00,4.079183e+00,4.079183e+00,3.095462e+00,3.401507e+00
2.074919e+00,3.141383e+00,4.208366e+00,4.208366e+00,3.141383e+00,3.779452e+00
2.074919e+00,3.197828e+00,4.341931e+00,4.341931e+00,3.197828e+00,4.157397e+00
2.074919e+00,3.264253e+00,4.479488e+00,4.479488e+00,3.264253e+00,4.535343e+00
2.074919e+00,3.340061e+00,4.620680e+00,4.620680e+00,3.340061e+00,4.913288e+00
2.074919e+00,3.424631e+00,4.765184e+00,4.765184e+00,3.424631e+00,5.291233e+00
2.074919e+00,3.517329e+00,4.912707e+00,4.912707e+00,3.517329e+00,5.669178e+00
2.074919e+00,3.617531e+00,5.062985e+00,5.062985e+00,3.617531e+00,6.047124e+00
2.074919e+00,3.724631e+00,5.215781e+00,5.215781e+00,3.724631e+00,6.425069e+00
2.074919e+00,3.838052e+00,5.370880e+00,5.370880e+00,3.838052e+00,6.803014e+00
2.074919e+00,3.957251e+00,5.528087e+00,5.528087e+00,3.957251e+00,7.180959e+00
2.074919e+00,4.081721e+00,5.687228e+00,5.687228e+00,4.081721e+00,7.558904e+00
2.074919e+00,4.344645e+00,6.010696e+00,6.010696e+00,4.344645e+00,8.314795e+00
2.074919e+00,4.623539e+00,6.340193e+00,6.340193e+00,4.623539e+00,9.070685e+00
2.074919e+00,4.915686e+00,6.674828e+00,6.674828e+00,4.915686e+00,9.826576e+00
2.074919e+00,5.218861e+00,7.013863e+00,7.013863e+00,5.218861e+00,1.058247e+01
2.074919e+00,5.531252e+00,7.356692e+00,7.356692e+00,5.531252e+00,1.133836e+01
2.074919e+00,6.343516e+00,8.227235e+00,8.227235e+00,6.343516e+00,1.322808e+01
2.074919e+00,7.188266e+00,9.112596e+00,9.112596e+00,7.188266e+00,1.511781e+01
2.074919e+00,8.055289e+00,1.000884e+01,1.000884e+01,8.055289e+00,1.700754e+01
2.074919e+00,8.938105e+00,1.091330e+01,1.091330e+01,8.938105e+00,1.889726e+01
2.074919e+00,3.224850e+00,3.679196e+00,3.679196e+00,3.224850e+00,1.511781e+00
2.074919e+00,3.217977e+00,3.726165e+00,3.726165e+00,3.217977e+00,1.700754e+00
2.074919e+00,3.213869e+00,3.774915e+00,3.774915e+00,3.213869e+00,1.889726e+00
2.074919e+00,3.212535e+00,3.825377e+00,3.825377e+00,3.212535e+00,2.078699e+00
2.074919e+00,3.213980e+00,3.877486e+00,3.877486e+00,3.213980e+00,2.267671e+00
2.074919e+00,3.218199e+00,3.931176e+00,3.931176e+00,3.218199e+00,2.456644e+00
2.074919e+00,3.225182e+00,3.986382e+00,3.986382e+00,3.225182e+00,2.645617e+00
2.074919e+00,3.234911e+00,4.043043e+00,4.043043e+00,3.234911e+00,2.834589e+00
2.074919e+00,3.247362e+00,4.101098e+00,4.101098e+00,3.247362e+00,3.023562e+00
2.074919e+00,3.262502e+00,4.160489e+00,4.160489e+00,3.262502e+00,3.212534e+00
2.074919e+00,3.280295e+00,4.221160e+00,4.221160e+00,3.280295e+00,3.401507e+00
2.074919e+00,3.323663e+00,4.346124e+00,4.346124e+00,3.323663e+00,3.779452e+00
2.074919e+00,3.377063e+00,4.475580e+00,4.475580e+00,3.377063e+00,4.157397e+00
2.074919e+00,3.440029e+00,4.609150e+00,4.609150e+00,3.440029e+00,4.535343e+00
2.074919e+00,3.512045e+00,4.746487e+00,4.746487e+00,3.512045e+00,4.913288e+00
2.074919e+00,3.592568e+00,4.887272e+00,4.887272e+00,3.592568e+00,5.291233e+00
2.074919e+00,3.681040e+00,5.031217e+00,5.031217e+00,3.681040e+00,5.669178e+00
2.074919e+00,3.776901e+00,5.178057e+00,5.178057e+00,3.776901e+00,6.047124e+00
2.074919e+00,3.879604e+00,5.327554e+00,5.327554e+00,3.879604e+00,6.425069e+00
2.074919e+00,3.988621e+00,5.479489e+00,5.479489e+00,3.988621e+00,6.803014e+00
2.074919e+00,4.103448e+00,5.633667e+00,5.633667e+00,4.103448e+00,7.180959e+00
2.074919e+00,4.223612e+00,5.789907e+00,5.789907e+00,4.223612e+00,7.558904e+00
2.074919e+00,4.478213e+00,6.107939e+00,6.107939e+00,4.478213e+00,8.314795e+00
2.074919e+00,4.749270e+00,6.432457e+00,6.432457e+00,4.749270e+00,9.070685e+00
2.074919e+00,5.034126e+00,6.762527e+00,6.762527e+00,5.034126e+00,9.826576e+00
2.074919e+00,5.330569e+00,7.097375e+00,7.097375e+00,5.330569e+00,1.058247e+01
2.074919e+00,5.636772e+00,7.436355e+00,7.436355e+00,5.636772e+00,1.133836e+01
2.074919e+00,6.435732e+00,8.298545e+00,8.298545e+00,6.435732e+00,1.322808e+01
2.074919e+00,7.269774e+00,9.177029e+00,9.177029e+00,7.269774e+00,1.511781e+01
2.074919e+00,8.128107e+00,1.006754e+01,1.006754e+01,8.128107e+00,1.700754e+01
2.074919e+00,9.003787e+00,1.096715e+01,1.096715e+01,9.003787e+00,1.889726e+01
2.074919e+00,3.413141e+00,3.845303e+00,3.845303e+00,3.413141e+00,1.511781e+00
2.074919e+00,3.406648e+00,3.890267e+00,3.890267e+00,3.406648e+00,1.700754e+00
2.074919e+00,3.402767e+00,3.936985e+00,3.936985e+00,3.402767e+00,1.889726e+00
2.074919e+00,3.401508e+00,3.985397e+00,3.985397e+00,3.401508e+00,2.078699e+00
2.074919e+00,3.402872e+00,4.035440e+00,4.035440e+00,3.402872e+00,2.267671e+00
2.074919e+00,3.406858e+00,4.087055e+00,4.087055e+00,3.406858e+00,2.456644e+00
2.074919e+00,3.413455e+00,4.140183e+00,4.140183e+00,3.413455e+00,2.645617e+00
2.074919e+00,3.422649e+00,4.194767e+00,4.194767e+00,3.422649e+00,2.834589e+00
2.074919e+00,3.434419e+00,4.250750e+00,4.250750e+00,3.434419e+00,3.023562e+00
2.074919e+00,3.448738e+00,4.308079e+00,4.308079e+00,3.448738e+00,3.212534e+00
2.074919e+00,3.465575e+00,4.366699e+00,4.366699e+00,3.465575e+00,3.401507e+00
2.074919e+00,3.506652e+00,4.487613e+00,4.487613e+00,3.506652e+00,3.779452e+00
2.074919e+00,3.557306e+00,4.613100e+00,4.613100e+00,3.557306e+00,4.157397e+00
2.074919e+00,3.617136e+00,4.742799e+00,4.742799e+00,3.617136e+00,4.535343e+00
2.074919e+00,3.685693e+00,4.876373e+00,4.876373e+00,3.685693e+00,4.913288e+00
2.074919e+00,3.762502e+00,5.013512e+00,5.013512e+00,3.762502e+00,5.291233e+00
2.074919e+00,3.847067e+00,5.153932e+00,5.153932e+00,3.847067e+00,5.669178e+00
2.074919e+00,3.938890e+00,5.297372e+00,5.297372e+00,3.938890e+00,6.047124e+00
2.074919e+00,4.037474e+00,5.443593e+00,5.443593e+00,4.037474e+00,6.425069e+00
2.074919e+00,4.142339e+00,5.592377e+00,5.592377e+00,4.142339e+00,6.803014e+00
2.074919e+00,4.253018e+00,5.743524e+00,5.743524e+00,4.253018e+00,7.180959e+00
2.074919e+00,4.369070e+00,5.896854e+00,5.896854e+00,4.369070e+00,7.558904e+00
2.074919e+00,4.615654e+00,6.209411e+00,6.209411e+00,4.615654e+00,8.314795e+00
2.074919e+00,4.879081e+00,6.528888e+00,6.528888e+00,4.879081e+00,9.070685e+00
2.074919e+00,5.156772e+00,6.854316e+00,6.854316e+00,5.156772e+00,9.826576e+00
2.074919e+00,5.446544e+00,7.184887e+00,7.184887e+00,5.446544e+00,1.058247e+01
2.074919e+00,5.746570e+00,7.519923e+00,7.519923e+00,5.746570e+00,1.133836e+01
2.074919e+00,6.532114e+00,8.373513e+00,8.373513e+00,6.532114e+00,1.322808e+01
2.074919e+00,7.355236e+00,9.244876e+00,9.244876e+00,7.355236e+00,1.511781e+01
2.074919e+00,8.204633e+00,1.012943e+01,1.012943e+01,8.204633e+00,1.700754e+01
2.074919e+00,9.072929e+00,1.102399e+01,1.102399e+01,9.072929e+00,1.889726e+01
2.074919e+00,3.601503e+00,4.013434e+00,4.013434e+00,3.601503e+00,1.511781e+00
2.074919e+00,3.595350e+00,4.056534e+00,4.056534e+00,3.595350e+00,1.700754e+00
2.074919e+00,3.591673e+00,4.101359e+00,4.101359e+00,3.591673e+00,1.889726e+00
2.074919e+00,3.590480e+00,4.147852e+00,4.147852e+00,3.590480e+00,2.078699e+00
2.074919e+00,3.591773e+00,4.195958e+00,4.195958e+00,3.591773e+00,2.267671e+00
