R_N2,R_O2,R_O2,E1,E2
4.428778e+00,1.700754e+00,4.428778e+00,2.190262e+02,2.006320e+02
4.447887e+00,1.889726e+00,4.447887e+00,1.195891e+02,9.714110e+01
4.468913e+00,2.078699e+00,4.468913e+00,8.526300e+01,6.069960e+01
4.491828e+00,2.267671e+00,4.491828e+00,8.503170e+01,5.896930e+01
4.516604e+00,2.456644e+00,4.516604e+00,1.007930e+02,7.358480e+01
4.543210e+00,2.645617e+00,4.543210e+00,1.225537e+02,9.439800e+01
4.571614e+00,2.834589e+00,4.571614e+00,1.438449e+02,1.147642e+02
4.601784e+00,3.023562e+00,4.601784e+00,1.688465e+02,1.416443e+02
4.633684e+00,3.212534e+00,4.633684e+00,1.870217e+02,1.565198e+02
4.667279e+00,3.401507e+00,4.667279e+00,2.022078e+02,1.669707e+02
4.702533e+00,3.590480e+00,4.702533e+00,2.121331e+02,1.735114e+02
4.739409e+00,3.779452e+00,4.739409e+00,2.208497e+02,1.761406e+02
5.637595e+00,7.180959e+00,5.637595e+00,2.291792e+02,1.731852e+02
5.759791e+00,7.558904e+00,5.759791e+00,2.289912e+02,1.729084e+02
6.080251e+00,8.503768e+00,6.080251e+00,2.286859e+02,1.724416e+02
6.419508e+00,9.448631e+00,6.419508e+00,2.285288e+02,1.721837e+02
6.774741e+00,1.039349e+01,6.774741e+00,2.284546e+02,1.720470e+02
7.143565e+00,1.133836e+01,7.143565e+00,2.284248e+02,1.719940e+02
4.597902e+00,1.511781e+00,4.597902e+00,4.475531e+02,4.172964e+02
4.614377e+00,1.700754e+00,4.614377e+00,2.198965e+02,1.997139e+02
4.632721e+00,1.889726e+00,4.632721e+00,1.187783e+02,9.511020e+01
4.652911e+00,2.078699e+00,4.652911e+00,8.385870e+01,5.828890e+01
4.674924e+00,2.267671e+00,4.674924e+00,8.343110e+01,5.644680e+01
4.698735e+00,2.456644e+00,4.698735e+00,9.918130e+01,7.109330e+01
4.724315e+00,2.645617e+00,4.724315e+00,1.212366e+02,9.210520e+01
4.751637e+00,2.834589e+00,4.751637e+00,1.436939e+02,1.137071e+02
4.780671e+00,3.023562e+00,4.780671e+00,1.647027e+02,1.360450e+02
4.811385e+00,3.212534e+00,4.811385e+00,1.860536e+02,1.537605e+02
4.843748e+00,3.401507e+00,4.843748e+00,1.998445e+02,1.634745e+02
4.877727e+00,3.590480e+00,4.877727e+00,2.098810e+02,1.711415e+02
4.913288e+00,3.779452e+00,4.913288e+00,2.187366e+02,1.736649e+02
5.784538e+00,7.180959e+00,5.784538e+00,2.295147e+02,1.746629e+02
5.903693e+00,7.558904e+00,5.903693e+00,2.292388e+02,1.743361e+02
6.216739e+00,8.503768e+00,6.216739e+00,2.287689e+02,1.737773e+02
6.548930e+00,9.448631e+00,6.548930e+00,2.285106e+02,1.734623e+02
6.897500e+00,1.039349e+01,6.897500e+00,2.283785e+02,1.732924e+02
7.260091e+00,1.133836e+01,7.260091e+00,2.283167e+02,1.732050e+02
4.784404e+00,1.511781e+00,4.784404e+00,4.499229e+02,4.192429e+02
4.800239e+00,1.700754e+00,4.800239e+00,2.206494e+02,1.990400e+02
4.817875e+00,1.889726e+00,4.817875e+00,1.181544e+02,9.361060e+01
4.837293e+00,2.078699e+00,4.837293e+00,8.277780e+01,5.650170e+01
4.858471e+00,2.267671e+00,4.858471e+00,8.219130e+01,5.456530e+01
4.881386e+00,2.456644e+00,4.881386e+00,9.791980e+01,6.922160e+01
4.906014e+00,2.645617e+00,4.906014e+00,1.199588e+02,9.028880e+01
4.932330e+00,2.834589e+00,4.932330e+00,1.424400e+02,1.165793e+02
4.960306e+00,3.023562e+00,4.960306e+00,1.639280e+02,1.355873e+02
4.989915e+00,3.212534e+00,4.989915e+00,1.823874e+02,1.506877e+02
5.021127e+00,3.401507e+00,5.021127e+00,1.982916e+02,1.615931e+02
5.053913e+00,3.590480e+00,5.053913e+00,2.095318e+02,1.676980e+02
5.088243e+00,3.779452e+00,5.088243e+00,2.171113e+02,1.718010e+02
5.324871e+00,4.913288e+00,5.324871e+00,2.311763e+02,1.760883e+02
5.414651e+00,5.291233e+00,5.414651e+00,2.306266e+02,1.750411e+02
5.509451e+00,5.669178e+00,5.509451e+00,2.299443e+02,1.741400e+02
5.609018e+00,6.047124e+00,5.609018e+00,2.294425e+02,1.735162e+02
5.713102e+00,6.425069e+00,5.713102e+00,2.291392e+02,1.731154e+02
5.821461e+00,6.803014e+00,5.821461e+00,2.289418e+02,1.728379e+02
5.933860e+00,7.180959e+00,5.933860e+00,2.288041e+02,1.726340e+02
6.050076e+00,7.558904e+00,6.050076e+00,2.287033e+02,1.724780e+02
6.355916e+00,8.503768e+00,6.355916e+00,2.285459e+02,1.722179e+02
6.681191e+00,9.448631e+00,6.681191e+00,2.284658e+02,1.720722e+02
7.023200e+00,1.039349e+01,7.023200e+00,2.284296e+02,1.719939e+02
7.379616e+00,1.133836e+01,7.379616e+00,2.284169e+02,1.719540e+02
4.971093e+00,1.511781e+00,4.971093e+00,4.523766e+02,4.213883e+02
4.986335e+00,1.700754e+00,4.986335e+00,2.220495e+02,1.988500e+02
5.003315e+00,1.889726e+00,5.003315e+00,1.179532e+02,9.262050e+01
5.022016e+00,2.078699e+00,5.022016e+00,8.211850e+01,5.525210e+01
5.042418e+00,2.267671e+00,5.042418e+00,8.136870e+01,5.322420e+01
5.064501e+00,2.456644e+00,5.064501e+00,9.705660e+01,6.787280e+01
5.088243e+00,2.645617e+00,5.088243e+00,1.189868e+02,8.893820e+01
5.113621e+00,2.834589e+00,5.113621e+00,1.415021e+02,1.148893e+02
5.140611e+00,3.023562e+00,5.140611e+00,1.630859e+02,1.340654e+02
5.169187e+00,3.212534e+00,5.169187e+00,1.821994e+02,1.491692e+02
5.199323e+00,3.401507e+00,5.199323e+00,1.966140e+02,1.601670e+02
5.230993e+00,3.590480e+00,5.230993e+00,2.082135e+02,1.662157e+02
5.493223e+00,4.913288e+00,5.493223e+00,2.304245e+02,1.752367e+02
5.580294e+00,5.291233e+00,5.580294e+00,2.300053e+02,1.743319e+02
5.672327e+00,5.669178e+00,5.672327e+00,2.296445e+02,1.737138e+02
5.769083e+00,6.047124e+00,5.769083e+00,2.292047e+02,1.731719e+02
5.870330e+00,6.425069e+00,5.870330e+00,2.289488e+02,1.728362e+02
5.975839e+00,6.803014e+00,5.975839e+00,2.287911e+02,1.726138e+02
6.085388e+00,7.180959e+00,6.085388e+00,2.286865e+02,1.724559e+02
6.198763e+00,7.558904e+00,6.198763e+00,2.286128e+02,1.723378e+02
6.497608e+00,8.503768e+00,6.497608e+00,2.285009e+02,1.721434e+02
6.816125e+00,9.448631e+00,6.816125e+00,2.284461e+02,1.720345e+02
7.151683e+00,1.039349e+01,7.151683e+00,2.284222e+02,1.719758e+02
7.501999e+00,1.133836e+01,7.501999e+00,2.284155e+02,1.719460e+02
5.344953e+00,1.511781e+00,5.344953e+00,4.571552e+02,4.249120e+02
5.359131e+00,1.700754e+00,5.359131e+00,2.223358e+02,1.980832e+02
5.374934e+00,1.889726e+00,5.374934e+00,1.172234e+02,9.121680e+01
5.392346e+00,2.078699e+00,5.392346e+00,8.101640e+01,5.359430e+01
5.411352e+00,2.267671e+00,5.411352e+00,8.012110e+01,5.146690e+01
5.431935e+00,2.456644e+00,5.431935e+00,9.577580e+01,6.610540e+01
5.454078e+00,2.645617e+00,5.454078e+00,1.177416e+02,8.722580e+01
5.477762e+00,2.834589e+00,5.477762e+00,1.402870e+02,1.127651e+02
5.502966e+00,3.023562e+00,5.502966e+00,1.619871e+02,1.321422e+02
5.529669e+00,3.212534e+00,5.529669e+00,1.804772e+02,1.477067e+02
5.557851e+00,3.401507e+00,5.557851e+00,1.951728e+02,1.584241e+02
5.587489e+00,3.590480e+00,5.587489e+00,2.061940e+02,1.653642e+02
5.618560e+00,3.779452e+00,5.618560e+00,2.140915e+02,1.684287e+02
5.833716e+00,4.913288e+00,5.833716e+00,2.295011e+02,1.741851e+02
5.915779e+00,5.291233e+00,5.915779e+00,2.292272e+02,1.734342e+02
6.002670e+00,5.669178e+00,6.002670e+00,2.290362e+02,1.729977e+02
6.094184e+00,6.047124e+00,6.094184e+00,2.288948e+02,1.727197e+02
6.190115e+00,6.425069e+00,6.190115e+00,2.287097e+02,1.724723e+02
6.290262e+00,6.803014e+00,6.290262e+00,2.286014e+02,1.723195e+02
6.394427e+00,7.180959e+00,6.394427e+00,2.285380e+02,1.722202e+02
6.502416e+00,7.558904e+00,6.502416e+00,2.284981e+02,1.721506e+02
6.787906e+00,8.503768e+00,6.787906e+00,2.284447e+02,1.720420e+02
7.093399e+00,9.448631e+00,7.093399e+00,2.284218e+02,1.719824e+02
7.416423e+00,1.039349e+01,7.416423e+00,2.284146e+02,1.719507e+02
7.754788e+00,1.133836e+01,7.754788e+00,2.284151e+02,1.719348e+02
5.719349e+00,1.511781e+00,5.719349e+00,4.620302e+02,4.280461e+02
5.732602e+00,1.700754e+00,5.732602e+00,2.238484e+02,1.990567e+02
5.747378e+00,1.889726e+00,5.747378e+00,1.171228e+02,9.149320e+01
5.763665e+00,2.078699e+00,5.763665e+00,8.049200e+01,5.360750e+01
5.781450e+00,2.267671e+00,5.781450e+00,7.941090e+01,5.137430e+01
5.800721e+00,2.456644e+00,5.800721e+00,9.499110e+01,6.599090e+01
5.821461e+00,2.645617e+00,5.821461e+00,1.169526e+02,8.714780e+01
5.843655e+00,2.834589e+00,5.843655e+00,1.402674e+02,1.102941e+02
5.867288e+00,3.023562e+00,5.867288e+00,1.615466e+02,1.297939e+02
5.892341e+00,3.212534e+00,5.892341e+00,1.798384e+02,1.455371e+02
5.918796e+00,3.401507e+00,5.918796e+00,1.945201e+02,1.571939e+02
5.946635e+00,3.590480e+00,5.946635e+00,2.055139e+02,1.645330e+02
6.710524e+00,7.180959e+00,6.710524e+00,2.284631e+02,1.720899e+02
6.813504e+00,7.558904e+00,6.813504e+00,2.284406e+02,1.720464e+02
7.086473e+00,8.503768e+00,7.086473e+00,2.284178e+02,1.719847e+02
7.379616e+00,9.448631e+00,7.379616e+00,2.284120e+02,1.719529e+02
7.690628e+00,1.039349e+01,7.690628e+00,2.284161e+02,1.719147e+02
8.017429e+00,1.133836e+01,8.017429e+00,2.284178e+02,1.719216e+02
6.657095e+00,1.511781e+00,6.657095e+00,4.689674e+02,4.441582e+02
6.668484e+00,1.700754e+00,6.668484e+00,2.229034e+02,1.975439e+02
6.681191e+00,1.889726e+00,6.681191e+00,1.167291e+02,9.000210e+01
6.695207e+00,2.078699e+00,6.695207e+00,7.882860e+01,5.841980e+01
6.710524e+00,2.267671e+00,6.710524e+00,7.906040e+01,4.983730e+01
6.727133e+00,2.456644e+00,6.727133e+00,9.465250e+01,6.443440e+01
6.745025e+00,2.645617e+00,6.745025e+00,1.166242e+02,8.558190e+01
6.764190e+00,2.834589e+00,6.764190e+00,1.398929e+02,1.102941e+02
6.784617e+00,3.023562e+00,6.784617e+00,1.598450e+02,1.407936e+02
6.806294e+00,3.212534e+00,6.806294e+00,1.792689e+02,1.454370e+02
6.829210e+00,3.401507e+00,6.829210e+00,1.937727e+02,1.576183e+02
6.853352e+00,3.590480e+00,6.853352e+00,2.051443e+02,1.626433e+02
6.878707e+00,3.779452e+00,6.878707e+00,2.130136e+02,1.670446e+02
6.933003e+00,4.157397e+00,6.933003e+00,2.226368e+02,1.849823e+02
7.525762e+00,7.180959e+00,7.525762e+00,2.284632e+02,1.720900e+02
7.617730e+00,7.558904e+00,7.617730e+00,2.284407e+02,1.720465e+02
7.862828e+00,8.503768e+00,7.862828e+00,2.284179e+02,1.719848e+02
8.128019e+00,9.448631e+00,8.128019e+00,2.284120e+02,1.719530e+02
8.411404e+00,1.039349e+01,8.411404e+00,2.284149e+02,1.719367e+02
8.711207e+00,1.133836e+01,8.711207e+00,2.284177e+02,1.719288e+02
7.596605e+00,1.511781e+00,7.596605e+00,4.711533e+02,4.570451e+02
7.606588e+00,1.700754e+00,7.606588e+00,2.230509e+02,1.975509e+02
7.617730e+00,1.889726e+00,7.617730e+00,1.167580e+02,8.993030e+01
7.630025e+00,2.078699e+00,7.630025e+00,8.011430e+01,5.199050e+01
7.643469e+00,2.267671e+00,7.643469e+00,7.902880e+01,4.971550e+01
7.658055e+00,2.456644e+00,7.658055e+00,9.461220e+01,6.430470e+01
7.673777e+00,2.645617e+00,7.673777e+00,1.165810e+02,8.545020e+01
7.690628e+00,2.834589e+00,7.690628e+00,1.395433e+02,1.075489e+02
7.708600e+00,3.023562e+00,7.708600e+00,1.608327e+02,1.274863e+02
7.727686e+00,3.212534e+00,7.727686e+00,1.791714e+02,1.435334e+02
7.747877e+00,3.401507e+00,7.747877e+00,1.946915e+02,1.562906e+02
7.769165e+00,3.590480e+00,7.769165e+00,2.049261e+02,1.637147e+02
7.791540e+00,3.779452e+00,7.791540e+00,2.129434e+02,1.669196e+02
7.839517e+00,4.157397e+00,7.839517e+00,2.225745e+02,1.848601e+02
8.288986e+00,6.803014e+00,8.288986e+00,2.282981e+02,1.719091e+02
8.368308e+00,7.180959e+00,8.368308e+00,2.284117e+02,1.719594e+02
8.451112e+00,7.558904e+00,8.451112e+00,2.284191e+02,1.719172e+02
8.672690e+00,8.503768e+00,8.672690e+00,2.284231e+02,1.719216e+02
8.913820e+00,9.448631e+00,8.913820e+00,2.284231e+02,1.719216e+02
9.172961e+00,1.039349e+01,9.172961e+00,2.284550e+02,1.719222e+02
9.448631e+00,1.133836e+01,9.448631e+00,2.284340e+02,1.719229e+02
1.456824e+00,1.511782e+00,2.482446e+00,1.231757e+03,1.227219e+03
1.421828e+00,1.700753e+00,2.562580e+00,1.002249e+03,1.007386e+03
1.392375e+00,1.889724e+00,2.643662e+00,9.060152e+02,9.116308e+02
1.368822e+00,2.078700e+00,2.725610e+00,8.755314e+02,8.806129e+02
1.351480e+00,2.267671e+00,2.808344e+00,8.730681e+02,8.770663e+02
1.340589e+00,2.456642e+00,2.891798e+00,8.761728e+02,8.781939e+02
1.336306e+00,2.645618e+00,2.975914e+00,8.706927e+02,8.707485e+02
1.338694e+00,2.834589e+00,3.060633e+00,8.504490e+02,8.482130e+02
1.347719e+00,3.023560e+00,3.145908e+00,8.133851e+02,8.080871e+02
1.363249e+00,3.212536e+00,3.231698e+00,7.517354e+02,7.510839e+02
1.385064e+00,3.401506e+00,3.317959e+00,6.737500e+02,6.558762e+02
1.412874e+00,3.590477e+00,3.404656e+00,5.862481e+02,5.687878e+02
1.446334e+00,3.779453e+00,3.491759e+00,4.980755e+02,4.800054e+02
1.528652e+00,4.157395e+00,3.667058e+00,3.312929e+02,3.115471e+02
1.628834e+00,4.535342e+00,3.843656e+00,1.901170e+02,1.706596e+02
1.743801e+00,4.913289e+00,4.021379e+00,9.134240e+01,6.754780e+01
1.870829e+00,5.291231e+00,4.200082e+00,3.261010e+01,6.887900e+00
2.007632e+00,5.669177e+00,4.379649e+00,6.647700e+00,-2.074380e+01
2.152346e+00,6.047124e+00,4.559977e+00,5.058400e+00,-2.376800e+01
2.303481e+00,6.425071e+00,4.740978e+00,1.968520e+01,-1.035570e+01
2.459851e+00,6.803013e+00,4.922576e+00,4.369710e+01,1.265810e+01
2.620523e+00,7.180960e+00,5.104712e+00,7.190750e+01,4.007780e+01
2.784750e+00,7.558907e+00,5.287328e+00,1.006973e+02,6.823040e+01
3.207260e+00,8.503766e+00,5.745662e+00,1.628763e+02,1.277759e+02
1.634089e+00,1.511782e+00,2.667297e+00,8.786584e+02,8.741821e+02
1.595073e+00,1.700753e+00,2.746635e+00,6.418626e+02,6.440621e+02
1.560807e+00,1.889724e+00,2.826904e+00,5.314367e+02,5.349377e+02
1.531612e+00,2.078700e+00,2.908030e+00,4.870313e+02,4.912230e+02
1.507782e+00,2.267671e+00,2.989939e+00,4.769925e+02,4.810146e+02
1.489576e+00,2.456642e+00,3.072570e+00,4.816095e+02,4.848214e+02
1.477200e+00,2.645618e+00,3.155868e+00,4.891173e+02,4.908748e+02
1.470802e+00,2.834589e+00,3.239779e+00,4.903863e+02,4.923270e+02
1.470460e+00,3.023560e+00,3.324257e+00,4.884288e+02,4.829832e+02
1.476178e+00,3.212536e+00,3.409262e+00,4.608788e+02,4.492418e+02
1.487886e+00,3.401506e+00,3.494752e+00,4.243669e+02,4.096496e+02
1.505445e+00,3.590477e+00,3.580695e+00,3.820709e+02,3.650577e+02
1.528653e+00,3.779453e+00,3.667060e+00,3.352135e+02,3.168503e+02
1.590967e+00,4.157395e+00,3.840933e+00,2.374652e+02,2.170856e+02
1.672421e+00,4.535342e+00,4.016173e+00,1.448230e+02,1.219355e+02
1.770377e+00,4.913289e+00,4.192606e+00,7.392920e+01,4.924930e+01
1.882257e+00,5.291231e+00,4.370085e+00,2.771710e+01,1.431300e+00
2.005735e+00,5.669177e+00,4.548493e+00,5.560900e+00,-2.214580e+01
2.138803e+00,6.047124e+00,4.727722e+00,3.425500e+00,-2.554700e+01
2.279782e+00,6.425071e+00,4.907682e+00,1.592430e+01,-1.415870e+01
2.427292e+00,6.803013e+00,5.088293e+00,3.773900e+01,6.713400e+00
2.580216e+00,7.180960e+00,5.269493e+00,6.435850e+01,3.256600e+01
2.737646e+00,7.558907e+00,5.451221e+00,9.234940e+01,5.993930e+01
3.146448e+00,8.503766e+00,5.907526e+00,1.548692e+02,1.206548e+02
1.813721e+00,1.511782e+00,2.852688e+00,6.729879e+02,6.779780e+02
1.771536e+00,1.700753e+00,2.931315e+00,4.406032e+02,4.445799e+02
1.733480e+00,1.889724e+00,3.010854e+00,3.182873e+02,3.204153e+02
1.699828e+00,2.078700e+00,3.091237e+00,2.668027e+02,2.698327e+02
1.670850e+00,2.267671e+00,3.172396e+00,2.484535e+02,2.522149e+02
1.646789e+00,2.456642e+00,3.254273e+00,2.473680e+02,2.510210e+02
1.627866e+00,2.645618e+00,3.336820e+00,2.538997e+02,2.566112e+02
1.614260e+00,2.834589e+00,3.419982e+00,2.627216e+02,2.632323e+02
1.606106e+00,3.023560e+00,3.503719e+00,2.689822e+02,2.631201e+02
1.603488e+00,3.212536e+00,3.587992e+00,2.587732e+02,2.454771e+02
1.606433e+00,3.401506e+00,3.672759e+00,2.418744e+02,2.258544e+02
1.614910e+00,3.590477e+00,3.757991e+00,2.221400e+02,2.039295e+02
1.628834e+00,3.779453e+00,3.843657e+00,1.996398e+02,1.796478e+02
1.672421e+00,4.157395e+00,4.016172e+00,1.482417e+02,1.259735e+02
1.735600e+00,4.535342e+00,4.190110e+00,9.571740e+01,7.173020e+01
1.816328e+00,4.913289e+00,4.365298e+00,5.071670e+01,2.521060e+01
1.912381e+00,5.291231e+00,4.541589e+00,1.923710e+01,-7.613600e+00
2.021579e+00,5.669177e+00,4.718863e+00,3.612000e+00,-2.444920e+01
2.141911e+00,6.047124e+00,4.897013e+00,2.976900e+00,-2.619240e+01
2.271609e+00,6.425071e+00,5.075946e+00,1.446790e+01,-1.570120e+01
2.409159e+00,6.803013e+00,5.255579e+00,3.444020e+01,3.398000e+00
2.553294e+00,7.180960e+00,5.435848e+00,5.932480e+01,2.755280e+01
2.702962e+00,7.558907e+00,5.616690e+00,8.611040e+01,5.374320e+01
1.995079e+00,1.511782e+00,3.038520e+00,5.587282e+02,5.631087e+02
1.950345e+00,1.700753e+00,3.116510e+00,3.155247e+02,3.179791e+02
1.909242e+00,1.889724e+00,3.195391e+00,1.994916e+02,2.022321e+02
1.872009e+00,2.078700e+00,3.275100e+00,1.476077e+02,1.563457e+02
1.838883e+00,2.267671e+00,3.355574e+00,1.264818e+02,1.365142e+02
1.810087e+00,2.456642e+00,3.436761e+00,1.207603e+02,1.308406e+02
1.785832e+00,2.645618e+00,3.518615e+00,1.233029e+02,1.320271e+02
1.766304e+00,2.834589e+00,3.601085e+00,1.347948e+02,1.401043e+02
1.751663e+00,3.023560e+00,3.684132e+00,1.386240e+02,1.289713e+02
1.742030e+00,3.212536e+00,3.767721e+00,1.305070e+02,1.166004e+02
1.737490e+00,3.401506e+00,3.851811e+00,1.218850e+02,1.046722e+02
1.738082e+00,3.590477e+00,3.936373e+00,1.126709e+02,9.288800e+01
1.743801e+00,3.779453e+00,4.021379e+00,1.025186e+02,8.071710e+01
1.770376e+00,4.157395e+00,4.192605e+00,7.885470e+01,5.421660e+01
1.816327e+00,4.535342e+00,4.365297e+00,5.232320e+01,2.729450e+01
1.880234e+00,4.913289e+00,4.539287e+00,2.783220e+01,1.513900e+00
1.960340e+00,5.291231e+00,4.714428e+00,9.961200e+00,-1.748390e+01
2.054753e+00,5.669177e+00,4.890601e+00,1.665500e+00,-2.680640e+01
2.161599e+00,6.047124e+00,5.067696e+00,3.740700e+00,-2.568930e+01
2.279130e+00,6.425071e+00,5.245621e+00,1.513840e+01,-1.517520e+01
2.405778e+00,6.803013e+00,5.424290e+00,3.369680e+01,2.592400e+00
2.540183e+00,7.180960e+00,5.603638e+00,5.685020e+01,2.506740e+01
2.681178e+00,7.558907e+00,5.783599e+00,8.215340e+01,4.980640e+01
2.177732e+00,1.511782e+00,3.224717e+00,4.984966e+02,5.024930e+02
2.130909e+00,1.700753e+00,3.302133e+00,2.580235e+02,2.576541e+02
2.087314e+00,1.889724e+00,3.380417e+00,1.452882e+02,1.430215e+02
2.047155e+00,2.078700e+00,3.459513e+00,8.636170e+01,9.486800e+01
2.010637e+00,2.267671e+00,3.539361e+00,6.698550e+01,7.674500e+01
1.977963e+00,2.456642e+00,3.619915e+00,6.118520e+01,7.174570e+01
1.949324e+00,2.645618e+00,3.701129e+00,6.146480e+01,7.142670e+01
1.924903e+00,2.834589e+00,3.782958e+00,6.884900e+01,7.048620e+01
1.904860e+00,3.023560e+00,3.865364e+00,6.767870e+01,5.978050e+01
1.889335e+00,3.212536e+00,3.948314e+00,6.131460e+01,4.815370e+01
1.878440e+00,3.401506e+00,4.031769e+00,5.495360e+01,3.778740e+01
1.872256e+00,3.590477e+00,4.115701e+00,4.917470e+01,2.901400e+01
1.870830e+00,3.779453e+00,4.200084e+00,4.373570e+01,2.139410e+01
1.882257e+00,4.157395e+00,4.370086e+00,3.302820e+01,7.638900e+00
1.912381e+00,4.535342e+00,4.541589e+00,2.164540e+01,-4.392400e+00
1.960341e+00,4.913289e+00,4.714429e+00,1.075030e+01,-1.639110e+01
2.024867e+00,5.291231e+00,4.888461e+00,3.211200e+00,-2.487120e+01
2.104438e+00,5.669177e+00,5.063566e+00,1.306700e+00,-2.763780e+01
2.197421e+00,6.047124e+00,5.239635e+00,6.258200e+00,-2.349920e+01
2.302190e+00,6.425071e+00,5.416573e+00,1.800830e+01,-1.251290e+01
2.417211e+00,6.803013e+00,5.594297e+00,3.546380e+01,4.244000e+00
2.541097e+00,7.180960e+00,5.772737e+00,5.693640e+01,2.510230e+01
2.672612e+00,7.558907e+00,5.951828e+00,8.057320e+01,4.821610e+01
2.361380e+00,1.511782e+00,3.411220e+00,4.683636e+02,4.676880e+02
2.312816e+00,1.700753e+00,3.488116e+00,2.287775e+02,2.293935e+02
2.267152e+00,1.889724e+00,3.565858e+00,1.126461e+02,1.162843e+02
2.224564e+00,2.078700e+00,3.644393e+00,6.008770e+01,6.920570e+01
2.185236e+00,2.267671e+00,3.723668e+00,4.202480e+01,5.217820e+01
2.149344e+00,2.456642e+00,3.803637e+00,4.527410e+01,5.048080e+01
2.117063e+00,2.645618e+00,3.884261e+00,4.433220e+01,4.734960e+01
2.088562e+00,2.834589e+00,3.965495e+00,4.296260e+01,4.228070e+01
2.063996e+00,3.023560e+00,4.047304e+00,3.936160e+01,3.295060e+01
2.043508e+00,3.212536e+00,4.129656e+00,3.374990e+01,2.129690e+01
2.027221e+00,3.401506e+00,4.212516e+00,2.758210e+01,1.037120e+01
2.015237e+00,3.590477e+00,4.295856e+00,2.212750e+01,1.452100e+00
2.007632e+00,3.779453e+00,4.379650e+00,1.763230e+01,-5.488900e+00
2.005735e+00,4.157395e+00,4.548492e+00,1.103860e+01,-1.520770e+01
2.021579e+00,4.535342e+00,4.718864e+00,6.248700e+00,-2.058100e+01
2.054753e+00,4.913289e+00,4.890602e+00,2.847700e+00,-2.512000e+01
2.104438e+00,5.291231e+00,5.063565e+00,1.698400e+00,-2.706340e+01
2.169500e+00,5.669177e+00,5.237637e+00,4.199300e+00,-2.527180e+01
2.248605e+00,6.047124e+00,5.412709e+00,1.132320e+01,-1.882210e+01
2.340330e+00,6.425071e+00,5.588687e+00,2.333990e+01,-7.448800e+00
2.443251e+00,6.803013e+00,5.765484e+00,3.977000e+01,8.381200e+00
2.556019e+00,7.180960e+00,5.943034e+00,5.956780e+01,2.763870e+01
2.677389e+00,7.558907e+00,6.121267e+00,8.140000e+01,4.899730e+01
2.545807e+00,1.511782e+00,3.597980e+00,4.556351e+02,4.544119e+02
2.495774e+00,1.700753e+00,3.674404e+00,2.186302e+02,2.196807e+02
2.448366e+00,1.889724e+00,3.751651e+00,1.065467e+02,1.084857e+02
2.403737e+00,2.078700e+00,3.829673e+00,5.819350e+01,6.730580e+01
2.362048e+00,2.267671e+00,3.908420e+00,4.257150e+01,4.960010e+01
2.323455e+00,2.456642e+00,3.987851e+00,3.871540e+01,4.299210e+01
2.288115e+00,2.645618e+00,4.067927e+00,3.918020e+01,4.096720e+01
2.256181e+00,2.834589e+00,4.148608e+00,3.959730e+01,3.861090e+01
2.227800e+00,3.023560e+00,4.229860e+00,3.680480e+01,3.176920e+01
2.203107e+00,3.212536e+00,4.311654e+00,3.287360e+01,2.100200e+01
2.182231e+00,3.401506e+00,4.393955e+00,2.685680e+01,9.515300e+00
2.165280e+00,3.590477e+00,4.476738e+00,2.085620e+01,-4.128000e-01
2.152346e+00,3.779453e+00,4.559977e+00,1.583580e+01,-8.188500e+00
2.138803e+00,4.157395e+00,4.727720e+00,9.008700e+00,-1.820430e+01
2.141911e+00,4.535342e+00,4.897013e+00,5.740900e+00,-2.196140e+01
2.161599e+00,4.913289e+00,5.067696e+00,5.050000e+00,-2.367920e+01
2.197420e+00,5.291231e+00,5.239633e+00,6.834300e+00,-2.261990e+01
2.248605e+00,5.669177e+00,5.412708e+00,1.151190e+01,-1.852220e+01
2.314134e+00,6.047124e+00,5.586814e+00,1.963340e+01,-1.094470e+01
2.392829e+00,6.425071e+00,5.761857e+00,3.142680e+01,3.227000e-01
2.483437e+00,6.803013e+00,5.937751e+00,4.666900e+01,1.506490e+01
2.584708e+00,7.180960e+00,6.114428e+00,6.470940e+01,3.264330e+01
2.695440e+00,7.558907e+00,6.291820e+00,8.460510e+01,5.212080e+01
2.730856e+00,1.511782e+00,3.784960e+00,4.509948e+02,4.498760e+02
2.679567e+00,1.700753e+00,3.860953e+00,2.171873e+02,2.204191e+02
2.630672e+00,1.889724e+00,3.937747e+00,1.118356e+02,1.164994e+02
2.584307e+00,2.078700e+00,4.015297e+00,6.182850e+01,6.893970e+01
2.540612e+00,2.267671e+00,4.093557e+00,4.724420e+01,5.293510e+01
2.499726e+00,2.456642e+00,4.172490e+00,4.505170e+01,4.846130e+01
2.461788e+00,2.645618e+00,4.252058e+00,4.710770e+01,4.889000e+01
2.426939e+00,2.834589e+00,4.332224e+00,4.986700e+01,4.741990e+01
2.395313e+00,3.023560e+00,4.412957e+00,5.025860e+01,4.368000e+01
2.367037e+00,3.212536e+00,4.494228e+00,4.721920e+01,3.569160e+01
2.342234e+00,3.401506e+00,4.576005e+00,4.213470e+01,2.464640e+01
2.321016e+00,3.590477e+00,4.658262e+00,3.590010e+01,1.402870e+01
2.303480e+00,3.779453e+00,4.740978e+00,3.006050e+01,5.213500e+00
2.279781e+00,4.157395e+00,4.907680e+00,2.155130e+01,-6.638500e+00
2.271608e+00,4.535342e+00,5.075945e+00,1.729470e+01,-1.128790e+01
